start_time,BTCUSDT_close,BTCUSDT_low,BTCUSDT_high,BTCUSDT_open
2024-09-11T23:42:00.000,57423.820000,57402.440000,57423.830000,57406.000000
2024-09-11T23:43:00.000,57402.440000,57402.440000,57423.830000,57423.820000
2024-09-11T23:44:00.000,57404.490000,57402.440000,57410.450000,57402.440000
2024-09-11T23:45:00.000,57395.990000,57390.000000,57409.640000,57404.500000
2024-09-11T23:46:00.000,57356.010000,57354.910000,57395.990000,57395.990000
2024-09-11T23:47:00.000,57402.440000,57356.000000,57402.440000,57356.010000
2024-09-11T23:48:00.000,57391.170000,57391.160000,57402.440000,57402.430000
2024-09-11T23:49:00.000,57409.990000,57386.310000,57410.000000,57391.160000
2024-09-11T23:50:00.000,57444.000000,57410.000000,57444.000000,57410.000000
2024-09-11T23:51:00.000,57408.000000,57408.000000,57444.000000,57444.000000
2024-09-11T23:52:00.000,57402.440000,57402.430000,57412.000000,57408.010000
2024-09-11T23:53:00.000,57376.810000,57376.810000,57402.440000,57402.430000
2024-09-11T23:54:00.000,57365.550000,57364.000000,57376.820000,57376.810000
2024-09-11T23:55:00.000,57368.450000,57364.000000,57369.450000,57365.560000
2024-09-11T23:56:00.000,57334.010000,57334.000000,57368.460000,57368.450000
2024-09-11T23:57:00.000,57332.010000,57318.590000,57342.000000,57334.010000
2024-09-11T23:58:00.000,57332.000000,57332.000000,57332.010000,57332.000000
2024-09-11T23:59:00.000,57338.000000,57310.970000,57338.000000,57332.000000
